date,tmin,tmax,tavg,prcp,wspd
2016-06-05,0.8901734104046243,0.8532608695652175,0.8664688427299703,0.0,0.4767441860465116
2016-06-06,0.8901734104046243,0.8097826086956523,0.8130563798219583,0.0,0.5271317829457364
2016-06-07,0.8294797687861272,0.7907608695652173,0.8100890207715132,0.0,0.5348837209302325
2016-06-08,0.8670520231213873,0.8369565217391306,0.8427299703264095,0.0,0.4108527131782946
2016-06-09,0.8208092485549132,0.8152173913043479,0.8427299703264095,0.0,0.4573643410852713
2016-06-10,0.8265895953757225,0.8913043478260871,0.8130563798219583,0.0,0.45348837209302323
2016-06-11,0.7514450867052023,0.8097826086956523,0.7596439169139464,0.013152126260412098,0.4108527131782946
2016-06-12,0.7803468208092486,0.8016304347826089,0.8308605341246289,0.0,0.3565891472868217
2016-06-13,0.7976878612716763,0.8043478260869565,0.8160237388724034,0.0,0.4728682170542635
2016-06-14,0.7514450867052023,0.8016304347826089,0.7507418397626113,0.0013152126260412098,0.5116279069767442
2016-06-15,0.8815028901734104,0.7826086956521741,0.8130563798219583,0.0,0.41860465116279066
2016-06-16,0.838150289017341,0.7119565217391304,0.7596439169139464,0.0,0.6744186046511628
2016-06-17,0.7456647398843931,0.798913043478261,0.7982195845697329,0.022358614642700565,0.44961240310077516
2016-06-18,0.869942196531792,0.7690217391304348,0.8486646884272995,0.0,0.5852713178294573
2016-06-19,0.8786127167630057,0.7880434782608696,0.8130563798219583,0.0,0.49612403100775193
2016-06-20,0.791907514450867,0.7771739130434783,0.7091988130563798,0.0,0.45348837209302323
2016-06-21,0.7803468208092486,0.7336956521739133,0.71513353115727,0.0,0.4031007751937984
2016-06-22,0.7803468208092486,0.7282608695652175,0.738872403560831,0.0,0.441860465116279
2016-06-23,0.7572254335260116,0.7554347826086958,0.7596439169139464,0.0021920210434020165,0.36434108527131776
2016-06-24,0.861271676300578,0.8369565217391306,0.8605341246290799,0.0,0.3837209302325581
2016-06-25,0.9248554913294798,0.7826086956521741,0.8160237388724034,0.0,0.375968992248062
2016-06-26,0.8670520231213873,0.7554347826086958,0.7893175074183976,0.0,0.42248062015503873
2016-06-27,0.8901734104046243,0.7717391304347827,0.7952522255192878,0.0,0.4883720930232558
2016-06-28,0.7225433526011561,0.7717391304347827,0.6973293768545994,0.05699254712845243,0.2829457364341085
2016-06-29,0.7861271676300577,0.7880434782608696,0.833827893175074,0.008768084173608066,0.4147286821705426
2016-06-30,0.9017341040462428,0.7934782608695652,0.833827893175074,0.0,0.313953488372093
2016-07-01,0.7976878612716763,0.7771739130434783,0.738872403560831,0.05699254712845243,0.4031007751937984
2016-07-02,0.7052023121387283,0.6902173913043479,0.6261127596439169,0.10477860587461639,0.36046511627906974
2016-07-03,0.7514450867052023,0.578804347826087,0.6617210682492582,0.0,0.26744186046511625
2016-07-04,0.7167630057803468,0.6195652173913044,0.6943620178041543,0.19728189390618148,0.22868217054263568
2016-07-05,0.8063583815028901,0.7554347826086958,0.7685459940652819,0.0,0.2635658914728682
2016-07-06,0.8236994219653179,0.6875000000000001,0.7655786350148368,0.0,0.3953488372093023
2016-07-07,0.8554913294797688,0.673913043478261,0.7566765578635013,0.0,0.3992248062015504
2016-07-08,0.838150289017341,0.6195652173913044,0.7062314540059347,0.0,0.27906976744186046
2016-07-09,0.8092485549132948,0.7010869565217392,0.7299703264094954,0.0,0.2945736434108527
2016-07-10,0.8439306358381502,0.7282608695652175,0.747774480712166,0.0,0.22480620155038758
2016-07-11,0.8294797687861272,0.6929347826086958,0.7210682492581602,0.0,0.37209302325581395
2016-07-12,0.7803468208092486,0.5923913043478262,0.6884272997032641,0.008768084173608066,0.29844961240310075
2016-07-13,0.8034682080924855,0.673913043478261,0.7062314540059347,0.004384042086804033,0.27906976744186046
2016-07-14,0.7630057803468208,0.657608695652174,0.6884272997032641,0.07014467338886453,0.2751937984496124
2016-07-15,0.7514450867052023,0.6521739130434784,0.7032640949554896,0.10916264796142042,0.30620155038759683
2016-07-16,0.7109826589595376,0.5842391304347827,0.5875370919881306,0.0,0.30620155038759683
2016-07-17,0.7398843930635839,0.4945652173913043,0.6172106824925816,0.052170100832968,0.30620155038759683
2016-07-18,0.7225433526011561,0.6195652173913044,0.6023738872403561,0.11354669004822444,0.28682170542635654
2016-07-19,0.7572254335260116,0.673913043478261,0.7448071216617209,0.0925032880315651,0.36046511627906974
2016-07-20,0.8236994219653179,0.736413043478261,0.7952522255192878,0.0,0.37984496124031003
2016-07-21,0.838150289017341,0.7282608695652175,0.7685459940652819,0.0,0.4108527131782946
2016-07-22,0.838150289017341,0.7010869565217392,0.7744807121661721,0.0,0.29844961240310075
2016-07-23,0.8208092485549132,0.7092391304347827,0.7299703264094954,0.0,0.44573643410852715
2016-07-24,0.7976878612716763,0.6304347826086957,0.6735905044510384,0.0,0.27906976744186046
2016-07-25,0.8179190751445087,0.6467391304347827,0.7299703264094954,0.0,0.19767441860465118
2016-07-26,0.7976878612716763,0.6358695652173915,0.6676557863501484,0.0,0.3565891472868217
2016-07-27,0.7745664739884394,0.5380434782608696,0.6112759643916914,0.0,0.45348837209302323
2016-07-28,0.7687861271676301,0.5923913043478262,0.6350148367952522,0.0,0.23255813953488372
